country,indicator,value,year
Jamaica,adjIncomeCapita,5040.671774,2019
Jamaica,adjIncomeCapita,4397.272364,2020
Jamaica,commExports,15.29975742,2016
Jamaica,commExports,13.90684733,2017
Jamaica,commExports,12.86165855,2018
Jamaica,commExports,11.30495447,2019
Jamaica,commExports,27.65745601,2020
Jamaica,serviceICTExportsPercent,3.965983104,2016
Jamaica,serviceICTExportsPercent,3.550817001,2017
Jamaica,serviceICTExportsPercent,3.342773064,2018
Jamaica,serviceICTExportsPercent,2.913967799,2019
Jamaica,serviceICTExportsPercent,6.381879488,2020
Jamaica,commExports,127564046,2016
Jamaica,commExports,124852233.7,2017
Jamaica,commExports,128017122.9,2018
Jamaica,commExports,127564046,2019
Jamaica,commExports,127564046,2020
Jamaica,serviceICTExports,3216454600,2016
Jamaica,serviceICTExports,3516155119,2017
Jamaica,serviceICTExports,3829668377,2018
Jamaica,serviceICTExports,4377675211,2019
Jamaica,serviceICTExports,1998847616,2020
Jamaica,totalUnemployment,8.63,2016
Jamaica,totalUnemployment,7.4,2017
Jamaica,totalUnemployment,5.47,2018
Jamaica,totalUnemployment,4.99,2019
Jamaica,totalUnemployment,6.5,2020
Jamaica,totalWageSalWorkers,60.21380385,2016
Jamaica,totalWageSalWorkers,60.5719863,2017
Jamaica,totalWageSalWorkers,60.95525175,2018
Jamaica,totalWageSalWorkers,62.29565161,2019
Jamaica,totalWageSalWorkers,61.32833482,2020
Japan,adjIncome,3999110000000,2016
Japan,adjIncome,3953220000000,2017
Japan,adjIncome,4031130000000,2018
Japan,adjIncome,4088190000000,2019
Japan,adjIncome,3951140000000,2020
Japan,adjIncomeCapita,31470.25292,2016
Japan,adjIncomeCapita,31134.54194,2017
Japan,adjIncomeCapita,31788.51609,2018
Japan,adjIncomeCapita,32283.77072,2019
Japan,adjIncomeCapita,31293.416,2020
Japan,commExports,56.51112429,2016
Japan,commExports,56.68290955,2017
Japan,commExports,56.36117915,2018
Japan,commExports,57.57903174,2019
Japan,commExports,69.85898198,2020
Japan,serviceICTExportsPercent,2.196124098,2016
Japan,serviceICTExportsPercent,2.709819284,2017
Japan,serviceICTExportsPercent,2.518646966,2018
Japan,serviceICTExportsPercent,3.559381183,2019
Japan,serviceICTExportsPercent,6.233825318,2020
Japan,commExports,3858667955,2016
Japan,commExports,5063258536,2017
Japan,commExports,4892465732,2018
Japan,commExports,7455242136,2019
Japan,commExports,10210427797,2020
Japan,serviceICTExports,175704000000,2016
Japan,serviceICTExports,186849000000,2017
Japan,serviceICTExports,194250000000,2018
Japan,serviceICTExports,209453000000,2019
Japan,serviceICTExports,163791000000,2020
Japan,totalUnemployment,3.13,2016
Japan,totalUnemployment,2.82,2017
Japan,totalUnemployment,2.47,2018
Japan,totalUnemployment,2.35,2019
Japan,totalUnemployment,2.81,2020
Japan,totalWageSalWorkers,89.53505662,2016
Japan,totalWageSalWorkers,89.69036098,2017
Japan,totalWageSalWorkers,89.83719707,2018
Japan,totalWageSalWorkers,90.06768763,2019
Japan,totalWageSalWorkers,90.1185688,2020
Jordan,adjIncome,36550861194,2016
Jordan,adjIncome,38928749592,2017
Jordan,adjIncome,40724060109,2018
Jordan,adjIncome,42516475726,2019
Jordan,adjIncome,41896497954,2020
Jordan,adjIncomeCapita,3668.050477,2016
Jordan,adjIncomeCapita,3810.797619,2017
Jordan,adjIncomeCapita,3893.363835,2018
Jordan,adjIncomeCapita,3973.991539,2019
Jordan,adjIncomeCapita,3833.614012,2020
Jordan,commExports,10.81742075,2016
Jordan,commExports,12.2406639,2017
Jordan,commExports,8.363545683,2018
Jordan,commExports,8.024392431,2019
Jordan,commExports,21.68036941,2020
Jordan,serviceICTExportsPercent,0.677264604,2016
Jordan,serviceICTExportsPercent,0.358921162,2017
Jordan,serviceICTExportsPercent,0.212925131,2018
Jordan,serviceICTExportsPercent,0.173975428,2019
Jordan,serviceICTExportsPercent,0.602545332,2020
Jordan,commExports,40563380.28,2016
Jordan,commExports,24366197.18,2017
Jordan,commExports,15633802.82,2018
Jordan,commExports,13661971.83,2019
Jordan,commExports,15070422.54,2020
Jordan,serviceICTExports,5989295775,2016
Jordan,serviceICTExports,6788732394,2017
Jordan,serviceICTExports,7342394366,2018
Jordan,serviceICTExports,7852816901,2019
Jordan,serviceICTExports,2501126761,2020
Jordan,totalUnemployment,15.28,2016
Jordan,totalUnemployment,18.12,2017
Jordan,totalUnemployment,18.26,2018
Jordan,totalUnemployment,16.8,2019
Jordan,totalUnemployment,19.21,2020
Jordan,totalWageSalWorkers,87.08598365,2016
Jordan,totalWageSalWorkers,87.12687226,2017
Jordan,totalWageSalWorkers,87.27232557,2018
Jordan,totalWageSalWorkers,87.58663088,2019
Jordan,totalWageSalWorkers,88.86574187,2020
Kazakhstan,adjIncome,102341000000,2016
Kazakhstan,adjIncome,119950000000,2017
Kazakhstan,adjIncome,120756000000,2018
Kazakhstan,adjIncome,124245000000,2019
Kazakhstan,adjIncome,126958000000,2020
Kazakhstan,adjIncomeCapita,5751.421487,2016
Kazakhstan,adjIncomeCapita,6649.911892,2017
Kazakhstan,adjIncomeCapita,6607.201974,2018
Kazakhstan,adjIncomeCapita,6710.962813,2019
Kazakhstan,adjIncomeCapita,6769.059868,2020
Kazakhstan,commExports,14.35791055,2016
Kazakhstan,commExports,12.40888939,2017
Kazakhstan,commExports,13.12174545,2018
Kazakhstan,commExports,14.75413855,2019
Kazakhstan,commExports,18.82445367,2020
Kazakhstan,serviceICTExportsPercent,2.043804133,2016
Kazakhstan,serviceICTExportsPercent,1.78551447,2017
Kazakhstan,serviceICTExportsPercent,1.672947604,2018
Kazakhstan,serviceICTExportsPercent,1.697293605,2019
Kazakhstan,serviceICTExportsPercent,2.783104595,2020
Kazakhstan,commExports,124355872,2016
Kazakhstan,commExports,116145575.5,2017
Kazakhstan,commExports,122458318.8,2018
Kazakhstan,commExports,131614002.4,2019
Kazakhstan,commExports,144951860.4,2020
Kazakhstan,serviceICTExports,6084529823,2016
Kazakhstan,serviceICTExports,6504880103,2017
Kazakhstan,serviceICTExports,7319913578,2018
Kazakhstan,serviceICTExports,7754345037,2019
Kazakhstan,serviceICTExports,5208279295,2020
Kazakhstan,totalUnemployment,4.96,2016
Kazakhstan,totalUnemployment,4.9,2017
Kazakhstan,totalUnemployment,4.85,2018
Kazakhstan,totalUnemployment,4.8,2019
Kazakhstan,totalUnemployment,4.89,2020
Kazakhstan,totalWageSalWorkers,73.34545008,2016
Kazakhstan,totalWageSalWorkers,73.60864244,2017
Kazakhstan,totalWageSalWorkers,73.97946147,2018
Kazakhstan,totalWageSalWorkers,74.16852209,2019
Kazakhstan,totalWageSalWorkers,74.15417566,2020
Kenya,adjIncome,62816973524,2016
Kenya,adjIncome,68347108990,2017
Kenya,adjIncome,77713133606,2018
Kenya,adjIncome,85831083413,2019
Kenya,adjIncome,85842420676,2020
Kenya,adjIncomeCapita,1311.565014,2016
Kenya,adjIncomeCapita,1396.316861,2017
Kenya,adjIncomeCapita,1555.715586,2018
Kenya,adjIncomeCapita,1684.566061,2019
Kenya,adjIncomeCapita,1651.26734,2020
Kenya,commExports,34.23647901,2016
Kenya,commExports,32.60582242,2017
Kenya,commExports,29.33443451,2018
Kenya,commExports,31.59066148,2019
Kenya,commExports,40.43473242,2020
Kenya,serviceICTExportsPercent,10.83667285,2016
Kenya,serviceICTExportsPercent,10.17938905,2017
Kenya,serviceICTExportsPercent,10.41076303,2018
Kenya,serviceICTExportsPercent,11.228046,2019
Kenya,serviceICTExportsPercent,15.50531048,2020
Kenya,commExports,451360165.7,2016
Kenya,commExports,473090014.3,2017
Kenya,commExports,570245522.3,2018
Kenya,commExports,628827610.9,2019
Kenya,commExports,567129881.2,2020
Kenya,serviceICTExports,4165117576,2016
Kenya,serviceICTExports,4647528568,2017
Kenya,serviceICTExports,5477461359,2018
Kenya,serviceICTExports,5600507967,2019
Kenya,serviceICTExports,3657649307,2020
Kenya,totalUnemployment,2.76,2016
Kenya,totalUnemployment,3.56,2017
Kenya,totalUnemployment,4.296,2018
Kenya,totalUnemployment,5.01,2019
Kenya,totalUnemployment,5.628,2020
Kenya,totalWageSalWorkers,35.94357752,2016
Kenya,totalWageSalWorkers,36.56919311,2017
Kenya,totalWageSalWorkers,37.27332205,2018
Kenya,totalWageSalWorkers,37.99432171,2019
Kenya,totalWageSalWorkers,37.64805031,2020
Kiribati,adjIncome,304421703.9,2016
Kiribati,adjIncome,345508343,2017
Kiribati,adjIncome,351973077.6,2018
Kiribati,adjIncome,359490191.2,2019
Kiribati,adjIncome,322777772.8,2020
Kiribati,adjIncomeCapita,2568.67773,2016
Kiribati,adjIncomeCapita,2870.576619,2017
Kiribati,adjIncomeCapita,2878.86634,2018
Kiribati,adjIncomeCapita,2893.490806,2019
Kiribati,adjIncomeCapita,2552.349484,2020
Kiribati,commExports,70.6647591,2016
Kiribati,commExports,44.13884386,2017
Kiribati,commExports,44.02887082,2018
Kiribati,commExports,62.31900322,2019
Kiribati,commExports,93.87014836,2020
Kiribati,serviceICTExportsPercent,NA,2016
Kiribati,serviceICTExportsPercent,NA,2017
Kiribati,serviceICTExportsPercent,NA,2018
Kiribati,serviceICTExportsPercent,NA,2019
Kiribati,serviceICTExportsPercent,NA,2020
Kiribati,commExports,NA,2016
Kiribati,commExports,NA,2017
Kiribati,commExports,NA,2018
Kiribati,commExports,NA,2019
Kiribati,commExports,NA,2020
Kiribati,serviceICTExports,22738236.34,2016
Kiribati,serviceICTExports,14203120.95,2017
Kiribati,serviceICTExports,10748249.7,2018
Kiribati,serviceICTExports,20172880.31,2019
Kiribati,serviceICTExports,11555174.41,2020
Kiribati,totalUnemployment,NA,2016
Kiribati,totalUnemployment,NA,2017
Kiribati,totalUnemployment,NA,2018
Kiribati,totalUnemployment,NA,2019
Kiribati,totalUnemployment,NA,2020
Kiribati,totalWageSalWorkers,NA,2016
Kiribati,totalWageSalWorkers,NA,2017
Kiribati,totalWageSalWorkers,NA,2018
Kiribati,totalWageSalWorkers,NA,2019
Kiribati,totalWageSalWorkers,NA,2020
"Korea, Dem. People's Rep.",adjIncome,NA,2016
"Korea, Dem. People's Rep.",adjIncome,NA,2017
"Korea, Dem. People's Rep.",adjIncome,NA,2018
"Korea, Dem. People's Rep.",adjIncome,NA,2019
"Korea, Dem. People's Rep.",adjIncome,NA,2020
"Korea, Dem. People's Rep.",adjIncomeCapita,NA,2016
"Korea, Dem. People's Rep.",adjIncomeCapita,NA,2017
"Korea, Dem. People's Rep.",adjIncomeCapita,NA,2018
"Korea, Dem. People's Rep.",adjIncomeCapita,NA,2019
"Korea, Dem. People's Rep.",adjIncomeCapita,NA,2020
"Korea, Dem. People's Rep.",commExports,NA,2016
"Korea, Dem. People's Rep.",commExports,NA,2017
"Korea, Dem. People's Rep.",commExports,NA,2018
"Korea, Dem. People's Rep.",commExports,NA,2019
"Korea, Dem. People's Rep.",commExports,NA,2020
"Korea, Dem. People's Rep.",serviceICTExportsPercent,NA,2016
"Korea, Dem. People's Rep.",serviceICTExportsPercent,NA,2017
"Korea, Dem. People's Rep.",serviceICTExportsPercent,NA,2018
"Korea, Dem. People's Rep.",serviceICTExportsPercent,NA,2019
"Korea, Dem. People's Rep.",serviceICTExportsPercent,NA,2020
"Korea, Dem. People's Rep.",commExports,NA,2016
"Korea, Dem. People's Rep.",commExports,NA,2017
"Korea, Dem. People's Rep.",commExports,NA,2018
"Korea, Dem. People's Rep.",commExports,NA,2019
"Korea, Dem. People's Rep.",commExports,NA,2020
"Korea, Dem. People's Rep.",serviceICTExports,NA,2016
"Korea, Dem. People's Rep.",serviceICTExports,NA,2017
"Korea, Dem. People's Rep.",serviceICTExports,NA,2018
"Korea, Dem. People's Rep.",serviceICTExports,NA,2019
"Korea, Dem. People's Rep.",serviceICTExports,NA,2020
"Korea, Dem. People's Rep.",totalUnemployment,2.955,2016
"Korea, Dem. People's Rep.",totalUnemployment,2.875,2017
"Korea, Dem. People's Rep.",totalUnemployment,2.822,2018
"Korea, Dem. People's Rep.",totalUnemployment,2.807,2019
"Korea, Dem. People's Rep.",totalUnemployment,3.116,2020
"Korea, Dem. People's Rep.",totalWageSalWorkers,16.53694801,2016
"Korea, Dem. People's Rep.",totalWageSalWorkers,16.59924044,2017
"Korea, Dem. People's Rep.",totalWageSalWorkers,16.53247941,2018
"Korea, Dem. People's Rep.",totalWageSalWorkers,16.51845086,2019
"Korea, Dem. People's Rep.",totalWageSalWorkers,16.38783567,2020
"Korea, Rep.",adjIncome,1227210000000,2016
"Korea, Rep.",adjIncome,1329780000000,2017
"Korea, Rep.",adjIncome,1405040000000,2018
"Korea, Rep.",adjIncome,1337160000000,2019
"Korea, Rep.",adjIncome,1319310000000,2020
"Korea, Rep.",adjIncomeCapita,23960.52912,2016
"Korea, Rep.",adjIncomeCapita,25890.44632,2017
"Korea, Rep.",adjIncomeCapita,27237.40308,2018
"Korea, Rep.",adjIncomeCapita,25831.45515,2019
"Korea, Rep.",adjIncomeCapita,25451.51717,2020
"Korea, Rep.",commExports,50.66254189,2016
"Korea, Rep.",commExports,53.72787239,2017
"Korea, Rep.",commExports,51.60232452,2018
"Korea, Rep.",commExports,50.13082766,2019
"Korea, Rep.",commExports,56.75361652,2020
"Korea, Rep.",serviceICTExportsPercent,3.922513767,2016
"Korea, Rep.",serviceICTExportsPercent,5.105277181,2017
"Korea, Rep.",serviceICTExportsPercent,6.375635987,2018
"Korea, Rep.",serviceICTExportsPercent,7.385671458,2019
"Korea, Rep.",serviceICTExportsPercent,9.105905752,2020
"Korea, Rep.",commExports,3718900000,2016
"Korea, Rep.",commExports,4579500000,2017
"Korea, Rep.",commExports,6610100000,2018
"Korea, Rep.",commExports,7669200000,2019
"Korea, Rep.",commExports,8158500000,2020
"Korea, Rep.",serviceICTExports,94809100000,2016
"Korea, Rep.",serviceICTExports,89701300000,2017
"Korea, Rep.",serviceICTExports,103678000000,2018
"Korea, Rep.",serviceICTExports,103839000000,2019
"Korea, Rep.",serviceICTExports,89595700000,2020
"Korea, Rep.",totalUnemployment,3.65,2016
"Korea, Rep.",totalUnemployment,3.65,2017
"Korea, Rep.",totalUnemployment,3.82,2018
"Korea, Rep.",totalUnemployment,3.75,2019
"Korea, Rep.",totalUnemployment,3.93,2020
"Korea, Rep.",totalWageSalWorkers,74.4937147,2016
"Korea, Rep.",totalWageSalWorkers,74.68202169,2017
"Korea, Rep.",totalWageSalWorkers,74.87978594,2018
"Korea, Rep.",totalWageSalWorkers,75.36301419,2019
"Korea, Rep.",totalWageSalWorkers,75.5718759,2020
Kosovo,adjIncome,NA,2016
Kosovo,adjIncome,NA,2017
Kosovo,adjIncome,NA,2018
Kosovo,adjIncome,NA,2019
Kosovo,adjIncome,NA,2020
Kosovo,adjIncomeCapita,NA,2016
Kosovo,adjIncomeCapita,NA,2017
Kosovo,adjIncomeCapita,NA,2018
Kosovo,adjIncomeCapita,NA,2019
Kosovo,adjIncomeCapita,NA,2020
Kosovo,commExports,15.32811239,2016
Kosovo,commExports,13.76573983,2017
Kosovo,commExports,15.62392093,2018
Kosovo,commExports,15.08249388,2019
Kosovo,commExports,26.31955417,2020
Kosovo,serviceICTExportsPercent,4.261651301,2016
Kosovo,serviceICTExportsPercent,3.403334529,2017
Kosovo,serviceICTExportsPercent,3.580295006,2018
Kosovo,serviceICTExportsPercent,4.021627865,2019
Kosovo,serviceICTExportsPercent,7.158011438,2020
Kosovo,commExports,53530759.48,2016
Kosovo,commExports,53091264.38,2017
Kosovo,commExports,65688948.39,2018
Kosovo,commExports,75271735.93,2019
Kosovo,commExports,81797574.8,2020
Kosovo,serviceICTExports,1256103696,2016
Kosovo,serviceICTExports,1559977837,2017
Kosovo,serviceICTExports,1834735637,2018
Kosovo,serviceICTExports,1871673324,2019
Kosovo,serviceICTExports,1142741605,2020
Kosovo,totalUnemployment,NA,2016
Kosovo,totalUnemployment,NA,2017
Kosovo,totalUnemployment,NA,2018
Kosovo,totalUnemployment,NA,2019
Kosovo,totalUnemployment,NA,2020
Kosovo,totalWageSalWorkers,NA,2016
Kosovo,totalWageSalWorkers,NA,2017
Kosovo,totalWageSalWorkers,NA,2018
Kosovo,totalWageSalWorkers,NA,2019
Kosovo,totalWageSalWorkers,NA,2020
Kuwait,adjIncome,102938000000,2016
Kuwait,adjIncome,117910000000,2017
Kuwait,adjIncome,129708000000,2018
Kuwait,adjIncome,129183000000,2019
Kuwait,adjIncome,NA,2020
Kuwait,adjIncomeCapita,25428.77166,2016
Kuwait,adjIncomeCapita,28584.84178,2017
Kuwait,adjIncomeCapita,30044.66958,2018
Kuwait,adjIncomeCapita,29088.06853,2019
Kuwait,adjIncomeCapita,NA,2020
Kuwait,commExports,56.92238354,2016
Kuwait,commExports,54.14379981,2017
Kuwait,commExports,47.33189013,2018
Kuwait,commExports,61.66147506,2019
Kuwait,commExports,68.0236059,2020
Kuwait,serviceICTExportsPercent,46.18615776,2016
Kuwait,serviceICTExportsPercent,43.28170816,2017
Kuwait,serviceICTExportsPercent,40.20820986,2018
Kuwait,serviceICTExportsPercent,54.42203592,2019
Kuwait,serviceICTExportsPercent,59.88304348,2020
Kuwait,commExports,2553680300,2016
Kuwait,commExports,2284965085,2017
Kuwait,commExports,3264433083,2018
Kuwait,commExports,4373407734,2019
Kuwait,commExports,4292531589,2020
Kuwait,serviceICTExports,5529103143,2016
Kuwait,serviceICTExports,5279285828,2017
Kuwait,serviceICTExports,8118822235,2018
Kuwait,serviceICTExports,8036097254,2019
Kuwait,serviceICTExports,7168192096,2020
Kuwait,totalUnemployment,2.16,2016
Kuwait,totalUnemployment,2.204,2017
Kuwait,totalUnemployment,2.185,2018
Kuwait,totalUnemployment,2.213,2019
Kuwait,totalUnemployment,3.454,2020
Kuwait,totalWageSalWorkers,98.2662912,2016
Kuwait,totalWageSalWorkers,98.17637517,2017
Kuwait,totalWageSalWorkers,98.13583991,2018
Kuwait,totalWageSalWorkers,98.04521255,2019
Kuwait,totalWageSalWorkers,97.9152889,2020
Kyrgyz Republic,adjIncome,5387624796,2016
Kyrgyz Republic,adjIncome,5946603837,2017
Kyrgyz Republic,adjIncome,6768419468,2018
Kyrgyz Republic,adjIncome,6423889939,2019
Kyrgyz Republic,adjIncome,6122247982,2020
Kyrgyz Republic,adjIncomeCapita,886.1953772,2016
Kyrgyz Republic,adjIncomeCapita,959.408189,2017
Kyrgyz Republic,adjIncomeCapita,1070.478185,2018
Kyrgyz Republic,adjIncomeCapita,994.9954988,2019
Kyrgyz Republic,adjIncomeCapita,930.4469645,2020
Kyrgyz Republic,commExports,28.19878059,2016
Kyrgyz Republic,commExports,19.61515405,2017
Kyrgyz Republic,commExports,17.19524159,2018
Kyrgyz Republic,commExports,14.92863233,2019
Kyrgyz Republic,commExports,25.43127384,2020
Kyrgyz Republic,serviceICTExportsPercent,7.797942903,2016
Kyrgyz Republic,serviceICTExportsPercent,4.779771414,2017
Kyrgyz Republic,serviceICTExportsPercent,2.620657827,2018
Kyrgyz Republic,serviceICTExportsPercent,1.358272595,2019
Kyrgyz Republic,serviceICTExportsPercent,3.216698605,2020
Kyrgyz Republic,commExports,65583093,2016
Kyrgyz Republic,commExports,39373845,2017
Kyrgyz Republic,commExports,21749133,2018
Kyrgyz Republic,commExports,14705464,2019
Kyrgyz Republic,commExports,13775193,2020
Kyrgyz Republic,serviceICTExports,841030690,2016
Kyrgyz Republic,serviceICTExports,823760000,2017
Kyrgyz Republic,serviceICTExports,829911207,2018
Kyrgyz Republic,serviceICTExports,1082659258,2019
Kyrgyz Republic,serviceICTExports,428240090,2020
Kyrgyz Republic,totalUnemployment,3.465,2016
Kyrgyz Republic,totalUnemployment,3.566,2017
Kyrgyz Republic,totalUnemployment,3.67,2018
Kyrgyz Republic,totalUnemployment,4.25,2019
Kyrgyz Republic,totalUnemployment,4.63,2020
Kyrgyz Republic,totalWageSalWorkers,60.85866038,2016
Kyrgyz Republic,totalWageSalWorkers,62.86619135,2017
Kyrgyz Republic,totalWageSalWorkers,64.61698542,2018
Kyrgyz Republic,totalWageSalWorkers,65.57300822,2019
Kyrgyz Republic,totalWageSalWorkers,65.84118304,2020
Lao PDR,adjIncome,12348136493,2016
Lao PDR,adjIncome,12957711600,2017
Lao PDR,adjIncome,13926946477,2018
Lao PDR,adjIncome,14119009461,2019
Lao PDR,adjIncome,14168719586,2020
Lao PDR,adjIncomeCapita,1791.8279,2016
Lao PDR,adjIncomeCapita,1851.652656,2017
Lao PDR,adjIncomeCapita,1960.159707,2018
Lao PDR,adjIncomeCapita,1957.696298,2019
Lao PDR,adjIncomeCapita,1935.776364,2020
Lao PDR,commExports,4.243268854,2016
Lao PDR,commExports,4.43159979,2017
Lao PDR,commExports,6.444077589,2018
Lao PDR,commExports,4.167417531,2019
Lao PDR,commExports,12.89988184,2020
Lao PDR,serviceICTExportsPercent,3.568827793,2016
Lao PDR,serviceICTExportsPercent,3.079388689,2017
Lao PDR,serviceICTExportsPercent,2.641443276,2018
Lao PDR,serviceICTExportsPercent,2.832554706,2019
Lao PDR,serviceICTExportsPercent,10.76843537,2020
Lao PDR,commExports,29794811.39,2016
Lao PDR,commExports,24036487.15,2017
Lao PDR,commExports,26027531.44,2018
